"timestamp,pressure_in_kPa,pressure_out_kPa,temperature_in_C,temperature_out_C,valve_opening_percent,energy_kWh,energy_cost_USD"
"2025-03-22 22:00:00,401.8,382.3,9.31,12.3,9.3,0.715,0.086"
"2025-03-22 23:00:00,396.5,381.4,7.84,11.23,12.4,0.992,0.119"
"2025-03-23 00:00:00,408.6,391.4,7.16,10.01,5.9,0.502,0.06"
"2025-03-23 01:00:00,398.0,378.2,6.58,9.03,8.7,0.79,0.095"
"2025-03-23 02:00:00,401.7,389.4,8.0,11.72,15.5,0.737,0.088"
"2025-03-23 03:00:00,391.8,377.3,9.36,12.06,11.3,0.511,0.061"
"2025-03-23 04:00:00,401.5,387.6,8.31,10.66,5.8,0.463,0.056"
"2025-03-23 05:00:00,395.8,375.9,8.58,11.62,24.0,1.217,0.146"
"2025-03-23 06:00:00,406.5,384.5,10.28,14.64,27.7,2.247,0.27"
"2025-03-23 07:00:00,393.8,370.0,11.21,15.71,55.3,3.31,0.397"
"2025-03-23 08:00:00,402.8,379.2,11.63,17.83,63.9,6.719,0.806"
"2025-03-23 09:00:00,397.0,362.8,10.38,16.46,80.4,7.859,0.943"
"2025-03-23 10:00:00,402.6,368.2,12.43,19.61,94.5,8.711,1.045"
"2025-03-23 11:00:00,395.4,362.6,11.84,19.71,88.8,10.731,1.288"
"2025-03-23 12:00:00,397.5,360.7,11.94,20.3,99.0,11.642,1.397"
"2025-03-23 13:00:00,398.5,363.8,12.2,19.46,97.9,9.695,1.163"
"2025-03-23 14:00:00,392.8,357.0,11.47,19.24,91.8,11.309,1.357"
"2025-03-23 15:00:00,398.2,363.5,12.48,18.83,81.2,7.666,0.92"
"2025-03-23 16:00:00,398.2,368.8,9.85,16.59,75.1,6.034,0.724"
"2025-03-23 17:00:00,404.6,381.7,11.19,16.42,54.9,4.309,0.517"
"2025-03-23 18:00:00,388.1,368.3,8.84,13.42,38.8,2.49,0.299"
"2025-03-23 19:00:00,397.2,376.8,9.15,13.61,24.6,1.185,0.142"
"2025-03-23 20:00:00,401.0,389.2,8.89,12.55,6.3,1.097,0.132"
"2025-03-23 21:00:00,396.5,382.5,7.4,10.82,8.0,0.824,0.099"
"2025-03-23 22:00:00,396.1,384.9,7.1,10.64,13.3,0.491,0.059"
"2025-03-23 23:00:00,401.4,389.2,9.61,12.95,3.8,0.79,0.095"
"2025-03-24 00:00:00,398.7,382.7,7.01,9.38,9.5,0.549,0.066"
"2025-03-24 01:00:00,410.5,394.0,7.47,9.47,6.2,0.363,0.044"
"2025-03-24 02:00:00,404.0,391.2,7.91,9.92,11.2,0.383,0.046"
"2025-03-24 03:00:00,398.3,383.1,8.54,10.54,5.6,0.456,0.055"
"2025-03-24 04:00:00,403.9,391.6,8.06,12.62,7.4,1.64,0.197"
"2025-03-24 05:00:00,397.5,384.0,8.9,12.37,24.5,1.396,0.168"
"2025-03-24 06:00:00,399.4,375.4,10.35,13.31,37.9,1.766,0.212"
"2025-03-24 07:00:00,398.0,373.8,7.84,12.37,56.3,3.903,0.468"
"2025-03-24 08:00:00,395.7,369.9,11.36,16.81,74.8,4.785,0.574"
"2025-03-24 09:00:00,396.4,364.4,11.6,18.51,81.0,7.968,0.956"
"2025-03-24 10:00:00,400.4,364.1,12.08,18.89,91.3,8.08,0.97"
"2025-03-24 11:00:00,407.8,374.1,11.9,20.08,91.6,9.884,1.186"
"2025-03-24 12:00:00,400.9,366.0,11.75,20.69,96.5,12.523,1.503"
"2025-03-24 13:00:00,400.8,367.3,12.24,20.79,95.6,11.863,1.424"
"2025-03-24 14:00:00,404.2,371.9,11.79,20.0,92.5,10.858,1.303"
"2025-03-24 15:00:00,403.6,375.0,11.33,18.5,90.0,7.997,0.96"
"2025-03-24 16:00:00,397.3,369.1,11.06,17.05,74.0,6.277,0.753"
"2025-03-24 17:00:00,397.5,375.1,9.2,15.22,56.6,4.833,0.58"
"2025-03-24 18:00:00,399.4,371.0,10.49,15.53,37.6,2.974,0.357"
"2025-03-24 19:00:00,397.8,374.6,9.2,12.54,20.8,1.323,0.159"
"2025-03-24 20:00:00,404.9,385.9,9.14,12.5,2.7,0.766,0.092"
"2025-03-24 21:00:00,409.6,398.1,7.97,10.54,8.5,0.695,0.083"
"2025-03-24 22:00:00,405.4,390.0,7.51,10.88,8.7,0.887,0.106"
"2025-03-24 23:00:00,400.9,382.9,8.07,11.86,6.5,1.196,0.144"
"2025-03-25 00:00:00,410.4,398.2,6.58,9.05,11.8,0.749,0.09"
"2025-03-25 01:00:00,395.6,378.7,7.86,10.55,14.1,0.786,0.094"
"2025-03-25 02:00:00,409.1,392.2,9.31,11.72,11.9,0.85,0.102"
"2025-03-25 03:00:00,398.9,382.8,8.89,10.89,7.2,0.493,0.059"
"2025-03-25 04:00:00,401.3,387.0,8.45,12.19,8.2,0.823,0.099"
"2025-03-25 05:00:00,390.4,370.6,8.07,10.45,15.8,0.96,0.115"
"2025-03-25 06:00:00,401.5,382.1,8.84,12.71,37.1,2.473,0.297"
"2025-03-25 07:00:00,404.8,375.6,9.22,14.23,48.1,3.99,0.479"
"2025-03-25 08:00:00,391.6,368.4,9.84,16.52,66.6,6.016,0.722"
"2025-03-25 09:00:00,397.2,363.2,9.0,14.95,75.2,6.704,0.804"
"2025-03-25 10:00:00,389.2,358.6,12.51,19.87,89.9,8.975,1.077"
"2025-03-25 11:00:00,405.4,374.0,12.15,19.13,100.0,9.579,1.149"
"2025-03-25 12:00:00,397.4,363.6,12.14,20.72,100.0,12.41,1.489"
"2025-03-25 13:00:00,401.5,366.6,12.63,20.08,99.2,10.037,1.204"
"2025-03-25 14:00:00,403.9,375.1,12.49,19.95,93.0,8.96,1.075"
"2025-03-25 15:00:00,396.7,365.4,11.16,18.3,71.7,8.588,1.031"
"2025-03-25 16:00:00,396.1,374.5,10.54,17.88,66.8,6.873,0.825"
"2025-03-25 17:00:00,397.6,373.2,9.06,14.81,53.8,4.42,0.53"
"2025-03-25 18:00:00,397.6,384.4,9.29,13.09,28.7,2.198,0.264"
"2025-03-25 19:00:00,407.4,388.9,7.51,11.67,14.5,1.645,0.197"
"2025-03-25 20:00:00,410.4,387.9,8.09,11.72,12.3,0.523,0.063"
"2025-03-25 21:00:00,401.1,388.5,8.24,12.03,4.0,1.072,0.129"
"2025-03-25 22:00:00,401.8,386.1,6.43,8.93,2.4,0.672,0.081"
"2025-03-25 23:00:00,402.3,386.0,7.81,10.76,8.7,0.877,0.105"
"2025-03-26 00:00:00,408.6,393.5,8.62,11.45,4.1,0.634,0.076"
"2025-03-26 01:00:00,398.6,387.2,7.51,10.25,6.0,0.534,0.064"
"2025-03-26 02:00:00,393.6,379.6,7.73,11.13,12.6,0.783,0.094"
"2025-03-26 03:00:00,398.7,382.5,7.83,12.25,19.8,1.423,0.171"
"2025-03-26 04:00:00,401.8,387.3,8.09,12.48,11.4,1.048,0.126"
"2025-03-26 05:00:00,406.6,391.8,8.83,12.46,14.3,1.317,0.158"
"2025-03-26 06:00:00,396.4,375.6,8.31,12.18,41.3,1.778,0.213"
"2025-03-26 07:00:00,394.6,372.1,9.21,15.11,53.8,4.603,0.552"
"2025-03-26 08:00:00,396.7,362.4,8.97,16.8,72.6,7.362,0.883"
"2025-03-26 09:00:00,399.0,369.5,11.4,17.08,79.7,6.594,0.791"
"2025-03-26 10:00:00,394.1,359.2,10.64,18.5,95.7,10.421,1.25"
"2025-03-26 11:00:00,401.1,369.6,12.08,18.92,100.0,9.388,1.127"
"2025-03-26 12:00:00,399.4,363.3,10.81,19.6,100.0,13.192,1.583"
"2025-03-26 13:00:00,396.2,363.0,10.56,18.83,97.1,11.848,1.422"
"2025-03-26 14:00:00,390.7,356.3,11.02,17.87,87.0,8.612,1.033"
"2025-03-26 15:00:00,391.0,362.9,12.16,18.62,74.3,7.119,0.854"
"2025-03-26 16:00:00,403.4,370.7,11.56,17.2,77.3,6.104,0.733"
"2025-03-26 17:00:00,402.6,376.3,10.23,15.47,56.8,4.35,0.522"
"2025-03-26 18:00:00,393.3,371.3,8.86,12.85,34.3,2.131,0.256"
"2025-03-26 19:00:00,407.7,392.7,8.7,10.73,11.0,0.954,0.114"
"2025-03-26 20:00:00,397.4,377.8,7.84,10.04,10.4,0.427,0.051"
"2025-03-26 21:00:00,396.4,375.2,7.65,11.47,5.4,0.624,0.075"
"2025-03-26 22:00:00,398.7,391.3,7.89,10.04,5.5,0.25,0.03"
"2025-03-26 23:00:00,399.0,387.8,6.64,9.18,20.1,0.88,0.106"
"2025-03-27 00:00:00,397.5,380.8,7.54,9.99,11.6,0.494,0.059"
"2025-03-27 01:00:00,403.9,384.2,7.11,9.11,13.5,0.416,0.05"
"2025-03-27 02:00:00,400.5,381.9,8.08,10.95,8.6,0.453,0.054"
"2025-03-27 03:00:00,402.2,385.3,7.08,9.7,10.5,0.77,0.092"
"2025-03-27 04:00:00,401.7,392.9,9.46,12.36,14.0,0.477,0.057"
"2025-03-27 05:00:00,400.9,383.1,8.72,12.24,23.8,1.518,0.182"
"2025-03-27 06:00:00,396.6,379.2,9.15,12.7,39.9,1.858,0.223"
"2025-03-27 07:00:00,405.5,375.1,11.23,16.03,60.3,4.187,0.502"
"2025-03-27 08:00:00,400.1,370.1,11.3,17.3,68.4,6.191,0.743"
"2025-03-27 09:00:00,392.6,359.2,10.38,16.82,85.3,7.215,0.866"
"2025-03-27 10:00:00,395.8,362.7,11.79,19.84,90.5,9.737,1.168"
"2025-03-27 11:00:00,396.3,356.3,11.12,17.73,99.2,9.233,1.108"
"2025-03-27 12:00:00,402.0,368.5,12.14,20.87,100.0,12.147,1.458"
"2025-03-27 13:00:00,399.5,364.7,10.74,18.79,93.5,11.019,1.322"
"2025-03-27 14:00:00,402.1,369.7,10.99,18.61,91.1,9.452,1.134"
"2025-03-27 15:00:00,397.9,367.3,10.05,18.12,80.4,8.768,1.052"
"2025-03-27 16:00:00,394.9,364.7,11.85,17.82,64.2,6.128,0.735"
"2025-03-27 17:00:00,406.5,388.6,10.54,15.84,61.7,3.579,0.43"
"2025-03-27 18:00:00,398.2,378.1,8.71,13.75,44.4,3.046,0.365"
"2025-03-27 19:00:00,403.6,390.5,7.9,11.55,21.0,1.395,0.167"
"2025-03-27 20:00:00,392.2,377.1,8.52,12.26,19.5,1.117,0.134"
"2025-03-27 21:00:00,400.2,385.6,7.61,10.41,10.0,0.353,0.042"
"2025-03-27 22:00:00,393.2,383.0,8.41,12.44,10.3,0.683,0.082"
"2025-03-27 23:00:00,402.3,390.1,7.11,10.66,9.9,0.519,0.062"
"2025-03-28 00:00:00,400.9,385.8,7.42,9.42,10.9,0.31,0.037"
"2025-03-28 01:00:00,402.5,386.7,9.11,12.36,7.2,0.973,0.117"
"2025-03-28 02:00:00,397.8,388.0,8.68,11.79,13.4,0.621,0.075"
"2025-03-28 03:00:00,401.6,388.1,8.25,11.29,5.2,0.659,0.079"
"2025-03-28 04:00:00,400.2,382.0,8.82,11.94,18.4,0.622,0.075"
"2025-03-28 05:00:00,395.6,378.4,8.33,11.72,20.4,1.092,0.131"
"2025-03-28 06:00:00,404.6,387.8,8.6,13.34,33.3,2.988,0.359"
"2025-03-28 07:00:00,397.1,374.2,9.91,14.57,46.2,3.544,0.425"
"2025-03-28 08:00:00,403.1,378.5,10.35,16.82,67.0,6.521,0.783"
"2025-03-28 09:00:00,395.3,364.6,10.78,17.54,83.8,7.703,0.924"
"2025-03-28 10:00:00,386.5,355.5,11.99,19.61,92.0,9.979,1.198"
"2025-03-28 11:00:00,397.6,364.8,12.24,21.77,100.0,13.704,1.644"
"2025-03-28 12:00:00,394.6,365.1,12.11,20.41,98.4,11.885,1.426"
"2025-03-28 13:00:00,406.9,361.9,12.91,21.77,88.3,12.258,1.471"
"2025-03-28 14:00:00,404.7,365.6,12.96,21.03,98.3,11.054,1.327"
"2025-03-28 15:00:00,404.0,377.0,10.23,16.73,72.6,7.15,0.858"
"2025-03-28 16:00:00,399.8,367.2,9.8,16.02,66.6,5.496,0.66"
"2025-03-28 17:00:00,399.9,374.4,10.14,14.76,54.8,3.792,0.455"
"2025-03-28 18:00:00,396.8,372.6,8.88,12.55,34.7,2.143,0.257"
"2025-03-28 19:00:00,399.8,381.9,8.6,10.77,17.8,0.857,0.103"
"2025-03-28 20:00:00,401.5,389.1,9.69,12.24,8.8,0.682,0.082"
"2025-03-28 21:00:00,402.5,388.0,7.45,10.08,14.0,0.421,0.051"
"2025-03-28 22:00:00,399.6,385.7,9.77,12.2,4.6,0.504,0.061"
"2025-03-28 23:00:00,397.0,382.0,7.18,9.84,6.4,0.56,0.067"
"2025-03-29 00:00:00,392.8,377.9,7.03,9.87,11.4,0.64,0.077"
"2025-03-29 01:00:00,401.2,383.2,7.81,10.36,7.9,0.512,0.061"
"2025-03-29 02:00:00,393.5,379.7,7.85,11.01,16.3,0.397,0.048"
"2025-03-29 03:00:00,398.2,383.4,5.16,8.37,9.6,0.659,0.079"
"2025-03-29 04:00:00,396.3,378.9,7.43,11.07,21.4,0.87,0.104"
"2025-03-29 05:00:00,393.4,378.8,8.23,11.84,20.2,1.501,0.18"
"2025-03-29 06:00:00,401.3,388.7,8.72,13.21,29.2,2.635,0.316"
"2025-03-29 07:00:00,394.4,375.4,9.95,15.15,56.7,3.464,0.416"
"2025-03-29 08:00:00,395.6,371.2,9.18,15.34,64.6,6.515,0.782"
"2025-03-29 09:00:00,406.5,372.7,10.68,18.87,81.3,9.898,1.188"
"2025-03-29 10:00:00,405.0,371.7,12.1,19.37,86.9,9.269,1.112"
"2025-03-29 11:00:00,404.0,366.2,11.51,17.87,97.3,8.788,1.055"
"2025-03-29 12:00:00,391.7,360.4,12.21,20.03,100.0,10.372,1.245"
"2025-03-29 13:00:00,396.6,361.9,11.21,19.78,95.1,11.873,1.425"
"2025-03-29 14:00:00,408.4,370.7,11.79,20.44,95.2,11.172,1.341"
"2025-03-29 15:00:00,401.8,368.6,10.6,18.2,77.2,8.318,0.998"
"2025-03-29 16:00:00,403.2,372.3,10.89,17.21,73.8,6.289,0.755"
"2025-03-29 17:00:00,399.9,373.3,9.63,14.45,49.5,3.955,0.475"
"2025-03-29 18:00:00,395.7,382.7,8.05,10.8,31.8,1.775,0.213"
"2025-03-29 19:00:00,392.4,374.9,9.47,13.45,15.1,1.314,0.158"
"2025-03-29 20:00:00,397.8,378.4,7.53,10.34,11.8,0.377,0.045"
"2025-03-29 21:00:00,406.1,390.4,7.71,9.86,9.2,0.583,0.07"
"2025-03-29 22:00:00,395.9,374.5,7.88,9.88,12.8,0.425,0.051"
"2025-03-29 23:00:00,399.3,379.7,8.03,10.36,12.8,0.826,0.099"
"2025-03-30 00:00:00,398.4,385.4,6.77,9.63,13.2,0.492,0.059"
"2025-03-30 01:00:00,401.9,383.6,7.51,10.53,16.1,1.201,0.144"
"2025-03-30 02:00:00,393.7,381.4,9.43,12.07,8.3,0.657,0.079"
"2025-03-30 03:00:00,393.8,384.1,7.04,9.26,13.0,0.489,0.059"
"2025-03-30 04:00:00,405.9,393.0,7.81,11.91,15.5,0.612,0.073"
"2025-03-30 05:00:00,405.0,388.6,7.92,12.37,22.2,1.434,0.172"
"2025-03-30 06:00:00,398.9,379.6,9.19,14.58,28.3,3.077,0.369"
"2025-03-30 07:00:00,405.4,379.9,9.66,16.46,63.5,5.086,0.61"
"2025-03-30 08:00:00,399.0,370.8,11.6,17.87,75.9,5.619,0.674"
"2025-03-30 09:00:00,407.8,373.3,10.61,17.79,75.3,8.123,0.975"
"2025-03-30 10:00:00,397.0,365.3,9.71,15.66,92.0,7.235,0.868"
"2025-03-30 11:00:00,394.9,363.5,12.57,20.51,100.0,10.978,1.317"
"2025-03-30 12:00:00,394.7,357.3,11.59,19.27,100.0,11.025,1.323"
"2025-03-30 13:00:00,404.6,367.7,12.02,19.21,94.6,9.609,1.153"
"2025-03-30 14:00:00,394.9,366.7,12.93,19.27,90.9,8.623,1.035"
"2025-03-30 15:00:00,392.1,362.8,9.82,16.58,83.4,7.711,0.925"
"2025-03-30 16:00:00,405.2,376.2,10.91,16.91,71.0,6.571,0.789"
"2025-03-30 17:00:00,396.0,372.5,9.84,15.09,52.9,3.98,0.478"
"2025-03-30 18:00:00,393.6,375.6,7.94,11.89,35.0,2.095,0.251"
"2025-03-30 19:00:00,402.4,385.9,8.07,11.42,20.1,1.146,0.138"
"2025-03-30 20:00:00,395.9,375.9,7.63,11.13,8.0,0.66,0.079"
"2025-03-30 21:00:00,403.5,383.6,7.09,9.68,11.8,0.789,0.095"
"2025-03-30 22:00:00,396.2,378.9,6.65,9.03,9.6,0.741,0.089"
"2025-03-30 23:00:00,395.3,377.7,8.26,11.38,13.7,0.871,0.105"
"2025-03-31 00:00:00,389.2,372.8,7.73,10.64,11.3,0.481,0.058"
"2025-03-31 01:00:00,398.5,382.4,7.65,9.65,8.3,0.449,0.054"
"2025-03-31 02:00:00,393.2,374.8,8.05,10.82,0.0,0.693,0.083"
"2025-03-31 03:00:00,393.6,374.5,9.11,12.71,11.4,0.981,0.118"
"2025-03-31 04:00:00,398.9,387.1,8.77,11.16,16.4,0.531,0.064"
"2025-03-31 05:00:00,400.9,387.0,8.87,14.14,15.3,2.331,0.28"
"2025-03-31 06:00:00,400.9,383.9,9.68,14.53,39.3,3.275,0.393"
"2025-03-31 07:00:00,393.0,368.0,10.32,15.18,51.1,3.939,0.473"
"2025-03-31 08:00:00,402.0,369.8,10.96,19.31,67.6,8.397,1.008"
"2025-03-31 09:00:00,398.6,367.5,10.44,17.53,82.6,8.423,1.011"
"2025-03-31 10:00:00,400.6,367.0,11.39,19.07,83.9,9.575,1.149"
"2025-03-31 11:00:00,398.9,360.8,10.71,17.28,97.9,9.082,1.09"
"2025-03-31 12:00:00,401.4,370.9,11.72,19.51,100.0,10.405,1.249"
"2025-03-31 13:00:00,401.3,368.1,12.99,21.11,91.1,11.811,1.417"
"2025-03-31 14:00:00,408.6,374.4,10.76,18.59,93.3,10.645,1.277"
"2025-03-31 15:00:00,403.1,376.7,10.97,18.17,80.0,7.838,0.941"
"2025-03-31 16:00:00,405.0,373.9,11.4,17.74,76.8,6.354,0.763"
"2025-03-31 17:00:00,408.1,387.3,9.25,15.95,55.3,5.053,0.606"
"2025-03-31 18:00:00,397.5,375.0,10.19,15.01,30.2,2.868,0.344"
"2025-03-31 19:00:00,392.3,377.3,8.2,12.91,16.7,1.557,0.187"
"2025-03-31 20:00:00,398.4,380.8,7.33,9.91,9.9,0.584,0.07"
"2025-03-31 21:00:00,398.9,384.7,7.34,11.08,12.2,1.037,0.124"
"2025-03-31 22:00:00,398.2,385.2,8.04,10.27,16.6,0.608,0.073"
"2025-03-31 23:00:00,397.7,382.4,8.33,12.06,4.9,0.598,0.072"
